2023.06.25 17:59:40,850;-76;28;-51
2023.06.25 17:59:41,100;-84;19;-48
2023.06.25 17:59:41,350;-81;20;-51
2023.06.25 17:59:41,600;-88;27;-48
2023.06.25 17:59:41,850;-86;36;-49
2023.06.25 17:59:42,100;-80;33;-40
2023.06.25 17:59:42,350;-84;36;-44
2023.06.25 17:59:42,600;-83;33;-46
2023.06.25 17:59:42,850;-80;19;-43
2023.06.25 17:59:43,100;-81;19;-48
2023.06.25 17:59:43,350;-89;19;-41
2023.06.25 17:59:43,600;-84;24;-33
2023.06.25 17:59:43,850;-86;43;-25
2023.06.25 17:59:44,100;-78;28;-33
2023.06.25 17:59:44,350;-89;46;-38
2023.06.25 17:59:44,600;-73;30;-44
2023.06.25 17:59:44,850;-81;48;-38
2023.06.25 17:59:45,100;-81;49;-43
2023.06.25 17:59:45,350;-73;38;-32
2023.06.25 17:59:45,600;-76;36;-27
2023.06.25 17:59:45,850;-89;30;-54
2023.06.25 17:59:46,100;-76;9;-75
2023.06.25 17:59:46,350;-97;3;-32
2023.06.25 17:59:46,600;-89;-1;-46
2023.06.25 17:59:46,850;-81;-1;-48
2023.06.25 17:59:47,100;-78;0;-59
2023.06.25 17:59:47,350;-91;-4;-51
2023.06.25 17:59:47,600;-75;-17;-56
2023.06.25 17:59:47,850;-68;-14;-76
2023.06.25 17:59:48,100;-81;-16;-49
2023.06.25 17:59:48,350;-67;-25;-59
2023.06.25 17:59:48,600;-83;-33;-27
2023.06.25 17:59:48,850;-91;-12;-44
2023.06.25 17:59:49,100;-92;-11;-33
2023.06.25 17:59:49,350;-86;-14;-48
2023.06.25 17:59:49,600;-91;-35;-32
2023.06.25 17:59:49,850;-88;-9;-28
2023.06.25 17:59:50,100;-102;12;-81
2023.06.25 17:59:50,350;-91;-75;-3
2023.06.25 17:59:50,600;-86;-6;-27
2023.06.25 17:59:50,850;-84;-38;-35
2023.06.25 17:59:51,100;-84;-30;-36
2023.06.25 17:59:51,350;-65;-33;-27
2023.06.25 17:59:51,600;-96;-51;3
2023.06.25 17:59:51,850;-94;-30;-33
