2023.06.26 19:59:31,80;-89;-11;-46
2023.06.26 19:59:31,330;-96;-4;-40
2023.06.26 19:59:31,580;-91;-11;-41
2023.06.26 19:59:31,830;-84;-8;-43
2023.06.26 19:59:32,80;-91;-6;-40
2023.06.26 19:59:32,330;-89;-11;-49
2023.06.26 19:59:32,580;-91;-9;-38
2023.06.26 19:59:32,830;-91;-9;-41
2023.06.26 19:59:33,80;-86;-6;-44
2023.06.26 19:59:33,330;-91;-8;-35
2023.06.26 19:59:33,580;-83;-9;-44
2023.06.26 19:59:33,830;-92;-6;-41
2023.06.26 19:59:34,80;-88;-9;-44
2023.06.26 19:59:34,410;-86;-9;-43
2023.06.26 19:59:34,660;-89;-4;-43
2023.06.26 19:59:34,910;-86;-12;-46
2023.06.26 19:59:35,160;-89;-3;-41
2023.06.26 19:59:35,410;-91;-8;-43
2023.06.26 19:59:35,660;-84;-3;-40
2023.06.26 19:59:35,910;-92;-4;-41
2023.06.26 19:59:36,160;-84;-11;-44
2023.06.26 19:59:36,410;-92;-1;-44
2023.06.26 19:59:36,660;-86;-12;-48
2023.06.26 19:59:36,910;-83;-6;-43
2023.06.26 19:59:37,160;-91;-4;-44
2023.06.26 19:59:37,410;-83;-8;-52
2023.06.26 19:59:37,660;-89;0;-40
2023.06.26 19:59:37,910;-89;-4;-44
2023.06.26 19:59:38,160;-86;-9;-52
2023.06.26 19:59:38,410;-86;-3;-48
2023.06.26 19:59:38,660;-88;-1;-46
2023.06.26 19:59:38,910;-81;-4;-49
2023.06.26 19:59:39,160;-91;0;-41
2023.06.26 19:59:39,410;-86;0;-46
2023.06.26 19:59:39,660;-91;-1;-43
2023.06.26 19:59:39,910;-91;4;-43
2023.06.26 19:59:40,160;-81;-1;-41
2023.06.26 19:59:40,410;-91;0;-43
2023.06.26 19:59:40,660;-89;-1;-51
2023.06.26 19:59:40,910;-86;-6;-46
2023.06.26 19:59:41,160;-91;-3;-46
2023.06.26 19:59:41,420;-89;-1;-40
2023.06.26 19:59:41,670;-94;1;-41
2023.06.26 19:59:41,920;-83;-4;-44
2023.06.26 19:59:42,170;-92;1;-43
2023.06.26 19:59:42,420;-88;-1;-46
2023.06.26 19:59:42,670;-88;-6;-43
2023.06.26 19:59:42,920;-88;-4;-41
2023.06.26 19:59:43,170;-81;-9;-49
2023.06.26 19:59:43,420;-91;-1;-41
2023.06.26 19:59:43,670;-88;0;-46
2023.06.26 19:59:43,920;-91;-4;-40
2023.06.26 19:59:44,170;-92;-1;-41
2023.06.26 19:59:44,420;-83;-9;-43
2023.06.26 19:59:44,670;-88;-4;-41
2023.06.26 19:59:44,930;-88;-6;-48
2023.06.26 19:59:45,180;-91;-4;-35
2023.06.26 19:59:45,430;-89;-4;-41
2023.06.26 19:59:45,680;-94;-4;-33
2023.06.26 19:59:45,930;-92;-3;-38
2023.06.26 19:59:46,180;-92;-9;-41
2023.06.26 19:59:46,430;-92;-4;-38
2023.06.26 19:59:46,680;-89;-8;-44
2023.06.26 19:59:46,930;-89;-8;-40
2023.06.26 19:59:47,180;-89;-4;-41
2023.06.26 19:59:47,430;-86;-11;-51
2023.06.26 19:59:47,680;-91;-4;-36
2023.06.26 19:59:47,930;-91;-6;-49
2023.06.26 19:59:48,180;-86;-6;-38
2023.06.26 19:59:48,430;-89;-3;-38
2023.06.26 19:59:48,680;-86;-6;-44
2023.06.26 19:59:48,930;-89;-6;-40
2023.06.26 19:59:49,180;-89;-11;-52
2023.06.26 19:59:49,430;-89;-6;-38
2023.06.26 19:59:49,680;-91;-4;-48
2023.06.26 19:59:49,930;-86;-1;-49
2023.06.26 19:59:50,180;-89;-6;-51
2023.06.26 19:59:50,430;-88;-4;-41
