2023.06.26 4:59:15,240;-81;-8;-38
2023.06.26 4:59:15,490;-86;-8;-49
2023.06.26 4:59:15,740;-86;-11;-48
2023.06.26 4:59:15,990;-86;-9;-51
2023.06.26 4:59:16,240;-91;-9;-49
2023.06.26 4:59:16,490;-73;-17;-52
2023.06.26 4:59:16,750;-89;-1;-48
2023.06.26 4:59:17,0;-81;-11;-51
2023.06.26 4:59:17,250;-91;-9;-46
2023.06.26 4:59:17,500;-80;-16;-52
2023.06.26 4:59:17,750;-86;-9;-51
2023.06.26 4:59:18,0;-84;-12;-52
2023.06.26 4:59:18,250;-83;-11;-48
2023.06.26 4:59:18,500;-84;-11;-48
2023.06.26 4:59:18,750;-80;-12;-48
2023.06.26 4:59:19,0;-83;-11;-52
2023.06.26 4:59:19,250;-78;-4;-48
2023.06.26 4:59:19,500;-89;-6;-52
2023.06.26 4:59:19,750;-91;1;-59
2023.06.26 4:59:20,0;-80;-8;-57
2023.06.26 4:59:20,260;-73;-1;-56
2023.06.26 4:59:20,510;-83;-8;-52
2023.06.26 4:59:20,760;-81;-4;-54
2023.06.26 4:59:21,10;-80;-9;-52
2023.06.26 4:59:21,260;-68;-9;-54
2023.06.26 4:59:21,510;-83;-1;-62
2023.06.26 4:59:21,760;-86;6;-57
2023.06.26 4:59:22,10;-75;-9;-52
2023.06.26 4:59:22,260;-89;-8;-46
2023.06.26 4:59:22,510;-80;6;-52
2023.06.26 4:59:22,760;-83;-1;-56
2023.06.26 4:59:23,10;-88;4;-52
2023.06.26 4:59:23,260;-76;-6;-54
2023.06.26 4:59:23,510;-80;-3;-54
2023.06.26 4:59:23,760;-83;-4;-54
2023.06.26 4:59:24,10;-80;-1;-52
2023.06.26 4:59:24,260;-80;-6;-54
2023.06.26 4:59:43,90;-83;-12;-49
2023.06.26 4:59:43,340;-83;-9;-51
2023.06.26 4:59:43,590;-84;-12;-51
2023.06.26 4:59:43,860;-80;-14;-49
2023.06.26 4:59:44,110;-84;-11;-49
2023.06.26 4:59:44,360;-83;-11;-51
2023.06.26 4:59:44,610;-83;-11;-52
2023.06.26 4:59:44,860;-84;-12;-52
2023.06.26 4:59:45,110;-84;-11;-48
2023.06.26 4:59:45,360;-84;-9;-51
2023.06.26 4:59:45,610;-81;-11;-54
2023.06.26 4:59:45,860;-84;-12;-49
2023.06.26 4:59:46,110;-83;-12;-49
2023.06.26 4:59:46,360;-83;-16;-49
2023.06.26 4:59:46,610;-86;-12;-48
2023.06.26 4:59:46,860;-84;-14;-51
2023.06.26 4:59:47,110;-83;-16;-48
2023.06.26 4:59:47,360;-81;-14;-51
2023.06.26 4:59:47,610;-83;-11;-52
2023.06.26 4:59:47,860;-86;-9;-51
2023.06.26 4:59:48,110;-81;-11;-49
2023.06.26 4:59:48,360;-84;-9;-49
2023.06.26 4:59:48,610;-84;-9;-52
2023.06.26 4:59:48,860;-84;-11;-49
2023.06.26 4:59:49,110;-84;-9;-51
2023.06.26 4:59:49,360;-83;-11;-51
2023.06.26 4:59:49,610;-83;-8;-49
2023.06.26 4:59:49,860;-83;-9;-51
2023.06.26 4:59:50,110;-86;-8;-49
2023.06.26 4:59:50,360;-86;-4;-51
2023.06.26 4:59:50,610;-88;-1;-48
2023.06.26 4:59:50,860;-86;-6;-52
2023.06.26 4:59:51,110;-86;-6;-46
2023.06.26 4:59:51,360;-86;-4;-46
2023.06.26 4:59:51,610;-83;-3;-49
2023.06.26 4:59:51,860;-88;-4;-46
2023.06.26 4:59:52,110;-88;-1;-49
2023.06.26 4:59:52,360;-86;-3;-48
2023.06.26 4:59:52,610;-86;-1;-49
2023.06.26 4:59:52,860;-84;-1;-48
2023.06.26 4:59:53,110;-88;1;-48
2023.06.26 4:59:53,360;-86;0;-46
2023.06.26 4:59:53,610;-89;1;-48
2023.06.26 4:59:53,860;-91;0;-48
2023.06.26 4:59:54,110;-88;1;-44
2023.06.26 4:59:54,360;-91;0;-49
2023.06.26 4:59:54,610;-88;-1;-48
2023.06.26 4:59:54,860;-86;0;-49
2023.06.26 4:59:55,110;-84;1;-49
2023.06.26 4:59:55,360;-86;-4;-46
2023.06.26 4:59:55,610;-81;-6;-49
2023.06.26 4:59:55,860;-86;-3;-44
2023.06.26 4:59:56,110;-86;0;-46
2023.06.26 4:59:56,360;-84;0;-62
2023.06.26 4:59:56,610;-88;-4;-52
2023.06.26 4:59:56,860;-92;-8;-44
2023.06.26 4:59:57,110;-84;-24;-46
2023.06.26 4:59:57,360;-88;-27;-43
2023.06.26 4:59:57,610;-80;-33;-51
2023.06.26 4:59:57,860;-83;-32;-44
2023.06.26 4:59:58,110;-67;-48;-49
2023.06.26 4:59:58,360;-75;-46;-46
2023.06.26 4:59:58,610;-76;-51;-38
2023.06.26 4:59:58,860;-70;-48;-44
2023.06.26 4:59:59,110;-78;-48;-40
2023.06.26 4:59:59,360;-80;-44;-38
2023.06.26 4:59:59,610;-78;-46;-40
2023.06.26 4:59:59,860;-80;-44;-41
2023.06.26 5:0:0,110;-78;-43;-41
2023.06.26 5:0:1,230;-78;-43;-41
2023.06.26 5:0:1,480;-80;-41;-43
2023.06.26 5:0:1,730;-81;-41;-43
2023.06.26 5:0:1,980;-76;-43;-41
2023.06.26 5:0:2,240;-76;-40;-43
2023.06.26 5:0:11,750;-83;-33;-44
2023.06.26 5:0:12,0;-81;-35;-46
2023.06.26 5:0:12,250;-81;-33;-46
2023.06.26 5:0:12,500;-81;-32;-43
2023.06.26 5:0:12,750;-81;-35;-44
2023.06.26 5:0:13,0;-83;-33;-46
2023.06.26 5:0:13,250;-83;-30;-44
2023.06.26 5:0:13,500;-80;-33;-43
2023.06.26 5:0:13,750;-83;-33;-44
2023.06.26 5:0:14,0;-83;-32;-46
2023.06.26 5:0:14,250;-83;-30;-46
2023.06.26 5:0:14,500;-81;-32;-46
2023.06.26 5:0:14,750;-81;-32;-44
2023.06.26 5:0:15,0;-81;-32;-44
2023.06.26 5:0:15,250;-83;-30;-46
2023.06.26 5:0:15,500;-81;-30;-44
2023.06.26 5:0:15,750;-83;-32;-44
2023.06.26 5:0:16,0;-83;-28;-46
2023.06.26 5:0:16,250;-81;-28;-48
2023.06.26 5:0:16,510;-81;-30;-46
2023.06.26 5:0:16,760;-80;-32;-44
2023.06.26 5:0:17,10;-83;-30;-44
2023.06.26 5:0:17,260;-81;-32;-46
2023.06.26 5:0:17,510;-81;-30;-44
2023.06.26 5:0:17,760;-81;-30;-46
2023.06.26 5:0:18,10;-83;-30;-46
2023.06.26 5:0:18,260;-81;-32;-43
2023.06.26 5:0:18,510;-80;-33;-43
2023.06.26 5:0:18,760;-81;-32;-48
2023.06.26 5:0:19,10;-81;-35;-46
2023.06.26 5:0:19,260;-81;-35;-46
2023.06.26 5:0:19,510;-81;-35;-43
2023.06.26 5:0:19,760;-81;-36;-44
2023.06.26 5:0:20,10;-80;-36;-41
2023.06.26 5:0:20,260;-80;-36;-43
2023.06.26 5:0:20,510;-81;-33;-43
2023.06.26 5:0:20,760;-84;-38;-46
2023.06.26 5:0:21,10;-78;-38;-48
2023.06.26 5:0:21,260;-76;-36;-43
2023.06.26 5:0:21,510;-80;-36;-46
2023.06.26 5:0:21,760;-80;-36;-43
2023.06.26 5:0:22,10;-76;-35;-46
2023.06.26 5:0:22,260;-81;-33;-46
2023.06.26 5:0:22,510;-83;-32;-48
2023.06.26 5:0:22,760;-81;-35;-44
2023.06.26 5:0:23,10;-81;-30;-49
2023.06.26 5:0:23,260;-84;-28;-41
2023.06.26 5:0:23,510;-84;-33;-43
2023.06.26 5:0:23,760;-83;-30;-40
2023.06.26 5:0:24,10;-83;-33;-40
2023.06.26 5:0:24,340;-84;-36;-38
2023.06.26 5:0:24,590;-86;-38;-38
2023.06.26 5:0:24,840;-76;-43;-44
2023.06.26 5:0:25,90;-73;-46;-43
2023.06.26 5:0:25,340;-78;-41;-43
2023.06.26 5:0:25,590;-80;-38;-43
2023.06.26 5:0:25,840;-83;-35;-44
2023.06.26 5:0:26,90;-81;-30;-48
2023.06.26 5:0:26,340;-84;-20;-48
2023.06.26 5:0:26,590;-86;-19;-51
2023.06.26 5:0:26,840;-84;-17;-51
2023.06.26 5:0:27,90;-83;-17;-49
2023.06.26 5:0:27,340;-83;-17;-52
2023.06.26 5:0:27,590;-84;-20;-54
2023.06.26 5:0:27,840;-83;-22;-48
2023.06.26 5:0:28,90;-84;-20;-49
2023.06.26 5:0:28,340;-83;-19;-51
2023.06.26 5:0:28,590;-84;-19;-49
2023.06.26 5:0:28,840;-86;-20;-49
2023.06.26 5:0:29,90;-83;-17;-48
2023.06.26 5:0:29,340;-89;-16;-46
2023.06.26 5:0:29,590;-84;-19;-48
2023.06.26 5:0:29,840;-83;-22;-46
2023.06.26 5:0:30,90;-84;-20;-46
2023.06.26 5:0:30,340;-83;-19;-46
2023.06.26 5:0:30,590;-83;-22;-46
2023.06.26 5:0:30,840;-84;-20;-46
2023.06.26 5:0:31,90;-84;-19;-48
2023.06.26 5:0:31,360;-88;-20;-48
2023.06.26 5:0:31,610;-84;-22;-46
2023.06.26 5:0:31,860;-81;-20;-46
2023.06.26 5:0:32,110;-86;-22;-49
2023.06.26 5:0:32,360;-86;-22;-48
2023.06.26 5:0:32,610;-81;-25;-44
2023.06.26 5:0:32,860;-84;-25;-46
2023.06.26 5:0:33,110;-86;-24;-49
2023.06.26 5:0:33,360;-84;-22;-46
2023.06.26 5:0:33,610;-83;-24;-44
2023.06.26 5:0:33,860;-84;-24;-46
2023.06.26 5:0:34,110;-81;-24;-44
2023.06.26 5:0:34,360;-83;-24;-46
2023.06.26 5:0:34,610;-83;-24;-48
2023.06.26 5:0:34,860;-84;-25;-44
2023.06.26 5:0:35,110;-84;-25;-46
2023.06.26 5:0:35,360;-83;-24;-46
2023.06.26 5:0:35,610;-86;-22;-46
2023.06.26 5:0:35,860;-83;-24;-44
2023.06.26 5:0:36,110;-84;-22;-46
2023.06.26 5:0:36,360;-83;-24;-46
2023.06.26 5:0:36,610;-84;-22;-48
2023.06.26 5:0:36,860;-84;-25;-46
2023.06.26 5:0:37,110;-83;-24;-46
2023.06.26 5:0:37,360;-86;-24;-46
2023.06.26 5:0:37,610;-84;-22;-48
2023.06.26 5:0:37,860;-84;-24;-48
2023.06.26 5:0:38,110;-83;-22;-46
2023.06.26 5:0:38,360;-84;-24;-48
2023.06.26 5:0:38,610;-84;-22;-46
2023.06.26 5:0:38,860;-84;-22;-46
2023.06.26 5:0:39,110;-83;-22;-46
2023.06.26 5:0:39,360;-84;-24;-48
2023.06.26 5:0:39,610;-83;-22;-46
2023.06.26 5:0:39,860;-84;-22;-48
2023.06.26 5:0:40,110;-86;-22;-46
2023.06.26 5:0:40,360;-86;-22;-48
2023.06.26 5:0:40,610;-83;-25;-44
2023.06.26 5:0:40,860;-84;-27;-44
