2023.06.25 9:59:59,780;-96;-8;-27
2023.06.25 10:0:0,30;-91;-3;-30
2023.06.25 10:0:1,270;-92;1;-33
2023.06.25 10:0:1,520;-94;-8;-33
2023.06.25 10:0:1,770;-92;-1;-35
2023.06.25 10:0:2,20;-88;-3;-32
2023.06.25 10:0:2,280;-94;-8;-32
2023.06.25 10:0:2,530;-96;-3;-36
2023.06.25 10:0:2,780;-94;0;-33
2023.06.25 10:0:3,30;-96;-9;-28
2023.06.25 10:0:3,280;-91;-3;-38
2023.06.25 10:0:3,530;-94;0;-38
2023.06.25 10:0:3,780;-94;-8;-28
2023.06.25 10:0:4,30;-92;-4;-33
2023.06.25 10:0:4,280;-92;-3;-32
2023.06.25 10:0:4,530;-92;-8;-28
2023.06.25 10:0:4,780;-92;-9;-35
2023.06.25 10:0:5,30;-94;-1;-33
2023.06.25 10:0:5,280;-91;-3;-33
2023.06.25 10:0:5,530;-94;-6;-30
2023.06.25 10:0:5,790;-91;-4;-33
2023.06.25 10:0:6,40;-92;-3;-33
2023.06.25 10:0:6,290;-94;-8;-33
2023.06.25 10:0:6,540;-92;-6;-32
2023.06.25 10:0:6,790;-91;-3;-33
2023.06.25 10:0:7,40;-92;-4;-32
2023.06.25 10:0:7,290;-94;-3;-33
2023.06.25 10:0:7,540;-88;-3;-30
2023.06.25 10:0:7,790;-92;-6;-33
2023.06.25 10:0:8,40;-91;-4;-35
2023.06.25 10:0:8,290;-96;-3;-40
2023.06.25 10:0:8,540;-94;-6;-30
2023.06.25 10:0:8,790;-92;-3;-36
2023.06.25 10:0:9,40;-91;-1;-27
2023.06.25 10:0:9,290;-92;-8;-35
2023.06.25 10:0:9,540;-92;-4;-33
2023.06.25 10:0:9,790;-86;0;-27
2023.06.25 10:0:10,40;-91;-3;-32
2023.06.25 10:0:10,290;-99;-1;-35
2023.06.25 10:0:10,540;-86;3;-32
2023.06.25 10:0:10,790;-91;-3;-30
2023.06.25 10:0:11,40;-94;-3;-32
2023.06.25 10:0:11,290;-92;-1;-38
2023.06.25 10:0:11,540;-96;-4;-32
2023.06.25 10:0:11,790;-91;-3;-36
2023.06.25 10:0:12,40;-94;-1;-36
2023.06.25 10:0:12,290;-94;-4;-33
2023.06.25 10:0:12,540;-94;1;-32
2023.06.25 10:0:12,790;-94;-8;-33
2023.06.25 10:0:13,40;-91;-1;-33
2023.06.25 10:0:13,290;-92;-1;-30
2023.06.25 10:0:13,540;-94;-8;-30
2023.06.25 10:0:13,790;-88;0;-30
2023.06.25 10:0:14,40;-97;-4;-32
2023.06.25 10:0:14,290;-92;-8;-32
2023.06.25 10:0:14,540;-89;0;-32
2023.06.25 10:0:14,790;-91;-8;-27
2023.06.25 10:0:15,40;-91;-1;-33
2023.06.25 10:0:15,290;-92;-3;-30
2023.06.25 10:0:15,540;-92;-9;-27
2023.06.25 10:0:15,790;-92;1;-35
2023.06.25 10:0:16,40;-94;-4;-33
2023.06.25 10:0:16,290;-91;-1;-35
2023.06.25 10:0:16,540;-89;0;-30
2023.06.25 10:0:16,790;-91;-8;-28
2023.06.25 10:0:17,40;-91;-1;-35
2023.06.25 10:0:17,290;-94;-6;-30
2023.06.25 10:0:17,540;-92;-9;-32
2023.06.25 10:0:17,790;-92;-3;-33
2023.06.25 10:0:18,40;-94;-3;-33
2023.06.25 10:0:18,290;-97;-3;-35
2023.06.25 10:0:18,540;-91;-9;-27
2023.06.25 10:0:18,790;-88;0;-32
2023.06.25 10:0:19,40;-96;-4;-30
2023.06.25 10:0:19,290;-94;-4;-35
2023.06.25 10:0:19,540;-88;-3;-32
2023.06.25 10:0:19,790;-96;-9;-33
2023.06.25 10:0:20,40;-91;-6;-33
2023.06.25 10:0:20,290;-91;-4;-36
2023.06.25 10:0:20,540;-92;-11;-36
2023.06.25 10:0:20,790;-91;-1;-36
2023.06.25 10:0:21,40;-96;-11;-36
2023.06.25 10:0:21,290;-94;-1;-38
2023.06.25 10:0:21,540;-92;-4;-33
2023.06.25 10:0:21,790;-92;-12;-32
2023.06.25 10:0:22,40;-91;-4;-36
2023.06.25 10:0:22,290;-94;-4;-32
2023.06.25 10:0:22,540;-89;-11;-28
2023.06.25 10:0:22,790;-88;-3;-32
2023.06.25 10:0:23,40;-97;-4;-35
2023.06.25 10:0:23,370;-97;-9;-33
2023.06.25 10:0:23,620;-89;-4;-27
2023.06.25 10:0:23,870;-94;-8;-33
2023.06.25 10:0:24,120;-94;-9;-32
2023.06.25 10:0:24,370;-89;-1;-36
2023.06.25 10:0:24,620;-92;-8;-22
2023.06.25 10:0:24,870;-92;-8;-36
2023.06.25 10:0:25,120;-92;-4;-30
2023.06.25 10:0:25,370;-91;-11;-25
2023.06.25 10:0:25,620;-92;-1;-38
2023.06.25 10:0:25,870;-96;-6;-27
2023.06.25 10:0:26,120;-97;-11;-35
2023.06.25 10:0:26,370;-91;-1;-35
2023.06.25 10:0:26,620;-94;-8;-32
2023.06.25 10:0:26,870;-94;-8;-33
2023.06.25 10:0:27,120;-94;-3;-28
2023.06.25 10:0:27,370;-96;-14;-30
2023.06.25 10:0:27,620;-89;-3;-32
2023.06.25 10:0:27,870;-97;-8;-30
2023.06.25 10:0:28,120;-94;-11;-32
2023.06.25 10:0:28,370;-91;-4;-35
2023.06.25 10:0:28,620;-92;-6;-28
2023.06.25 10:0:28,870;-94;-4;-35
2023.06.25 10:0:29,120;-92;-3;-32
2023.06.25 10:0:29,390;-92;-11;-32
2023.06.25 10:0:29,640;-92;0;-35
2023.06.25 10:0:29,890;-99;-8;-35
2023.06.25 10:0:30,140;-97;-8;-38
2023.06.25 10:0:30,390;-89;-1;-35
2023.06.25 10:0:30,640;-92;-8;-30
2023.06.25 10:0:30,890;-91;-3;-33
2023.06.25 10:0:31,140;-92;-1;-32
2023.06.25 10:0:31,390;-94;-9;-28
2023.06.25 10:0:31,640;-89;0;-30
2023.06.25 10:0:31,890;-97;-6;-27
2023.06.25 10:0:32,140;-96;-8;-33
2023.06.25 10:0:32,390;-91;0;-35
2023.06.25 10:0:32,640;-88;-8;-20
2023.06.25 10:0:32,890;-91;-1;-35
2023.06.25 10:0:33,140;-94;-1;-36
2023.06.25 10:0:33,390;-92;-8;-27
2023.06.25 10:0:33,640;-92;-1;-38
2023.06.25 10:0:33,890;-92;-3;-28
2023.06.25 10:0:34,140;-97;-6;-35
2023.06.25 10:0:34,390;-91;0;-38
2023.06.25 10:0:34,640;-96;-4;-32
2023.06.25 10:0:34,890;-92;-4;-33
2023.06.25 10:0:35,140;-91;1;-38
2023.06.25 10:0:35,390;-94;-6;-28
2023.06.25 10:0:35,640;-91;0;-38
2023.06.25 10:0:35,890;-92;-1;-30
2023.06.25 10:0:36,140;-92;-4;-32
2023.06.25 10:0:36,390;-89;-3;-32
2023.06.25 10:0:36,640;-96;-9;-36
