2023.06.26 3:59:21,380;-88;0;-35
2023.06.26 3:59:21,630;-92;4;-36
2023.06.26 3:59:21,880;-88;3;-40
2023.06.26 3:59:22,130;-89;3;-36
2023.06.26 3:59:22,380;-91;1;-40
2023.06.26 3:59:22,630;-97;12;-38
2023.06.26 3:59:22,880;-92;6;-40
2023.06.26 3:59:23,130;-91;3;-36
2023.06.26 3:59:23,380;-89;1;-36
2023.06.26 3:59:23,630;-92;3;-40
2023.06.26 3:59:23,880;-91;3;-40
2023.06.26 3:59:24,130;-89;3;-38
2023.06.26 3:59:24,380;-89;4;-40
2023.06.26 3:59:24,630;-89;3;-36
2023.06.26 3:59:24,960;-89;3;-38
2023.06.26 3:59:25,210;-89;4;-38
2023.06.26 3:59:25,460;-89;3;-38
2023.06.26 3:59:25,710;-89;4;-40
2023.06.26 3:59:25,960;-89;3;-36
2023.06.26 3:59:26,210;-94;-1;-40
2023.06.26 3:59:26,460;-91;4;-35
2023.06.26 3:59:26,710;-89;1;-38
2023.06.26 3:59:26,960;-94;0;-36
2023.06.26 3:59:27,210;-94;-6;-35
2023.06.26 3:59:27,460;-92;0;-43
2023.06.26 3:59:27,710;-89;0;-36
2023.06.26 3:59:27,960;-96;1;-38
2023.06.26 3:59:28,210;-96;0;-35
2023.06.26 3:59:28,460;-91;-1;-41
2023.06.26 3:59:28,710;-89;-4;-35
2023.06.26 3:59:28,960;-89;3;-36
2023.06.26 3:59:29,210;-92;-3;-48
2023.06.26 3:59:29,460;-91;-8;-28
2023.06.26 3:59:29,710;-92;0;-41
2023.06.26 3:59:29,960;-91;0;-36
2023.06.26 3:59:30,210;-91;3;-40
2023.06.26 3:59:30,460;-96;0;-40
2023.06.26 3:59:30,710;-92;-4;-33
2023.06.26 3:59:30,960;-91;0;-38
2023.06.26 3:59:31,210;-89;-1;-36
2023.06.26 3:59:31,460;-91;1;-36
2023.06.26 3:59:31,710;-92;-1;-44
2023.06.26 3:59:31,980;-91;-4;-35
2023.06.26 3:59:32,230;-92;1;-44
2023.06.26 3:59:32,480;-89;-4;-35
2023.06.26 3:59:32,730;-91;12;-33
2023.06.26 3:59:32,980;-89;-1;-38
2023.06.26 3:59:33,230;-91;-1;-36
2023.06.26 3:59:33,480;-91;-1;-44
2023.06.26 3:59:33,730;-89;-4;-33
2023.06.26 3:59:33,980;-91;-1;-40
2023.06.26 3:59:34,230;-89;0;-36
2023.06.26 3:59:34,480;-91;0;-38
2023.06.26 3:59:34,730;-91;-1;-36
2023.06.26 3:59:34,980;-88;-1;-40
2023.06.26 3:59:35,230;-91;-4;-43
2023.06.26 3:59:35,480;-89;1;-40
2023.06.26 3:59:35,730;-92;0;-41
2023.06.26 3:59:35,980;-94;0;-38
2023.06.26 3:59:36,230;-91;-4;-38
2023.06.26 3:59:36,480;-89;-4;-38
2023.06.26 3:59:36,730;-92;0;-41
2023.06.26 3:59:36,980;-89;0;-41
2023.06.26 3:59:37,230;-92;0;-38
2023.06.26 3:59:37,480;-88;-6;-36
2023.06.26 3:59:37,730;-86;-1;-38
2023.06.26 3:59:37,980;-92;-6;-40
2023.06.26 3:59:38,230;-89;-4;-38
2023.06.26 3:59:38,480;-91;-1;-38
2023.06.26 3:59:38,730;-92;0;-38
