2023.06.26 13:59:57,520;-84;-11;-36
2023.06.26 13:59:57,770;-78;-1;-41
2023.06.26 13:59:58,20;-97;24;-35
2023.06.26 13:59:58,270;-88;32;-17
2023.06.26 13:59:58,520;-78;36;-52
2023.06.26 13:59:58,770;-91;44;-83
2023.06.26 13:59:59,20;-70;64;-64
2023.06.26 13:59:59,270;-78;44;-40
2023.06.26 13:59:59,520;-76;40;-36
2023.06.26 13:59:59,770;-67;52;-41
2023.06.26 14:0:0,20;-86;64;-49
2023.06.26 14:0:1,250;-65;62;-36
2023.06.26 14:0:1,500;-96;38;-27
2023.06.26 14:0:1,750;-73;56;-32
2023.06.26 14:0:2,0;-78;54;-44
2023.06.26 14:0:2,250;-75;52;-28
2023.06.26 14:0:2,510;-76;75;-56
2023.06.26 14:0:2,760;-59;46;-17
2023.06.26 14:0:3,10;-68;56;-51
2023.06.26 14:0:3,260;-78;57;-38
2023.06.26 14:0:3,510;-68;51;-33
2023.06.26 14:0:3,760;-64;65;-54
2023.06.26 14:0:4,10;-75;44;-46
2023.06.26 14:0:4,260;-65;48;-40
2023.06.26 14:0:4,510;-81;52;-51
2023.06.26 14:0:4,760;-83;46;-52
2023.06.26 14:0:5,10;-80;57;-38
2023.06.26 14:0:5,260;-76;48;-41
2023.06.26 14:0:5,510;-70;46;-32
2023.06.26 14:0:5,760;-80;48;-35
2023.06.26 14:0:6,10;-65;52;-16
2023.06.26 14:0:6,260;-89;44;-43
2023.06.26 14:0:6,510;-75;33;-28
2023.06.26 14:0:6,760;-99;48;-48
2023.06.26 14:0:7,10;-80;44;-44
2023.06.26 14:0:7,260;-73;44;-36
2023.06.26 14:0:7,510;-80;35;-35
2023.06.26 14:0:7,760;-94;40;-44
2023.06.26 14:0:8,10;-81;43;-44
2023.06.26 14:0:8,260;-97;48;-51
2023.06.26 14:0:8,510;-84;46;-41
2023.06.26 14:0:8,760;-88;30;-25
2023.06.26 14:0:9,10;-89;46;-36
2023.06.26 14:0:9,260;-68;44;-28
2023.06.26 14:0:9,510;-84;46;-41
2023.06.26 14:0:9,760;-78;40;-38
2023.06.26 14:0:10,10;-80;36;-36
2023.06.26 14:0:10,260;-94;43;-28
2023.06.26 14:0:10,510;-64;51;-33
2023.06.26 14:0:10,760;-99;30;-14
2023.06.26 14:0:11,10;-102;20;-28
2023.06.26 14:0:11,300;-88;33;-35
2023.06.26 14:0:11,550;-83;36;-33
2023.06.26 14:0:11,800;-89;40;-32
2023.06.26 14:0:12,50;-88;51;-30
2023.06.26 14:0:12,300;-89;20;-24
2023.06.26 14:0:12,550;-88;33;-22
2023.06.26 14:0:12,800;-78;38;-36
2023.06.26 14:0:13,50;-89;44;-40
2023.06.26 14:0:13,300;-84;35;-30
2023.06.26 14:0:13,550;-96;17;-30
2023.06.26 14:0:13,800;-92;30;-27
2023.06.26 14:0:14,50;-73;49;-43
2023.06.26 14:0:14,300;-76;33;-24
2023.06.26 14:0:14,550;-86;27;-33
2023.06.26 14:0:14,800;-88;40;-28
